15,0.13514987705770276,0,0.0015099657726567188
15,0.13224395181704962,0,0.0028687359364424746
15,0.1345451944808334,0,0.0016250600447307699
15,0.13990668992687272,0,0.0015058684401127904
40,0.40117308058880696,0,0.003991345662667977
55,0.5573127360954169,0,0.005167949279245535
60,0.6359178507865517,0,0.0071571028443024815
65,0.7157216101006989,0,0.007202850296835951
85,0.9549658658534408,0,0.007557920541650555
90,1.0389397856384472,0,0.008837957668631427
95,1.1365657849468587,0,0.014740714411510186
120,1.496409708043433,0,0.013663193806066834
125,1.6139633015413362,0,0.0241865002933142
155,2.193463988144538,0,0.04587001727463837
