0,1,2,3,4,5,6,7,8,9,10,11
chromosome,"(48, 'RMSprop', 0.002, 'StepLR')","(64, 'Adadelta', 0.01, 'CyclicLR')","(48, 'AdamW', 0.01, 'CyclicLR')","(64, 'Adam', 0.002, 'CyclicLR')","(128, 'AdamW', 0.002, 'CyclicLR')","(48, 'Adam', 0.0005, 'CyclicLR')","(128, 'AdamW', 0.0001, 'CyclicLR')","(64, 'RMSprop', 0.01, 'StepLR')","(64, 'AdamW', 0.01, 'CyclicLR')","(48, 'AdamW', 0.0001, 'CyclicLR')","(128, 'AdamW', 0.0001, 'StepLR')","(128, 'Adadelta', 0.0005, 'StepLR')"
fitness,0.0005312323971161999,0.0005723266816799999,0.0005202806842704999,0.0005208018096902001,0.0005176661206143,0.0005270226535106,0.0005284062649995999,0.0006040694271287001,0.0005229344269823001,0.0005435435365117,0.000535577029108,0.0005834683276831
