syst,signal,nonprompt,conversion,diboson,ttX,others
Central,110.74647521837637,32.747744665904875,0.5705508794752564,12.1318771567385,16.122175004160294,5.118274691986967
L1PrefireUp,110.49810870777124,-,-,12.1036296822155,16.084478340101754,5.106601966421408
L1PrefireDown,110.98783837679922,-,-,12.159774020984342,16.15895385967714,5.129602589039478
PileupReweightUp,110.15486548755632,-,-,12.36132903051111,16.027008013611223,5.081039954529866
PileupReweightDown,111.27876103178878,-,-,11.869617577182076,16.22500777287597,5.160160647775848
MuonIDSFUp,112.6357117047531,-,-,12.290801070046179,16.348483497148443,5.196280005641986
MuonIDSFDown,108.87544180867216,-,-,11.974467467915924,15.898044996883476,5.041156123357691
DblMuTrigSFUp,110.75992705553563,-,-,12.133234123639745,16.124212012418397,5.118932126583629
DblMuTrigSFDown,110.73289931987323,-,-,12.130508670419932,16.120119052311058,5.117609947256115
JetResUp,110.9686722204632,-,-,12.852052334777976,16.13362516480433,5.156218958755352
JetResDown,110.52073093817285,-,-,12.113527778995156,16.121084060616724,5.156094236768041
JetEnUp,113.32174148690054,-,-,13.701919440080584,16.251725548721332,5.208986125395604
JetEnDown,108.18485251019722,-,-,11.163156430830902,16.020822304788542,4.9529598896081835
MuonEnUp,110.79939130274241,-,-,12.114266620679862,16.09832556947778,5.1151885102153845
MuonEnDown,110.68909486739295,-,-,12.15391316739424,16.072925690215122,5.082561067593155
ElectronEnUp,110.74290358894368,-,-,12.1318771567385,16.122175004160294,5.118274691986967
ElectronEnDown,110.7490926549392,-,-,12.1318771567385,16.122175004160294,5.118274691986967
ElectronResUp,110.74647521837637,-,-,12.1318771567385,16.122175004160294,5.118274691986967
ElectronResDown,110.74647521837637,-,-,12.1318771567385,16.122175004160294,5.118274691986967
NonpromptUp,-,66.59823486116399,-,-,-,-
NonpromptDown,-,15.875365012606027,-,-,-,-
ConversionUp,-,-,0.810170616828779,-,-,-
ConversionDown,-,-,0.3309311421217338,-,-,-
