0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(128, 'Adam', 0.002, 'StepLR')","(64, 'AdamW', 0.002, 'StepLR')","(64, 'AdamW', 0.005, 'ExponentialLR')","(128, 'Adadelta', 0.001, 'CyclicLR')","(64, 'RMSprop', 0.001, 'StepLR')","(64, 'AdamW', 0.005, 'StepLR')","(64, 'AdamW', 0.001, 'ExponentialLR')","(64, 'Adam', 0.005, 'ExponentialLR')","(64, 'Adadelta', 0.005, 'StepLR')","(64, 'Adam', 0.005, 'CyclicLR')","(64, 'AdamW', 0.01, 'ExponentialLR')","(64, 'Adam', 0.001, 'StepLR')","(64, 'Adam', 0.005, 'StepLR')","(128, 'AdamW', 0.001, 'CyclicLR')","(64, 'Adam', 0.002, 'StepLR')","(128, 'AdamW', 0.001, 'StepLR')","(128, 'Adam', 0.001, 'StepLR')","(64, 'AdamW', 0.001, 'StepLR')"
fitness,0.4087899272895993,0.40782290959358203,0.40871186203048343,0.562201963697161,0.8127614430018834,0.40802126413299916,0.407916915439424,0.40898887454895744,0.5740970377240863,0.4173619879313877,0.41338023644401917,0.4113612849031175,0.4092311832904815,0.4089000325316474,0.40883205049378524,0.4087182692232585,0.40867124344053707,0.4084655958697909
