0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(128, 'AdamW', 0.001, 'StepLR')","(64, 'RMSprop', 0.002, 'CyclicLR')","(128, 'Adadelta', 0.01, 'ExponentialLR')","(128, 'Adam', 0.001, 'StepLR')","(128, 'AdamW', 0.001, 'CyclicLR')","(64, 'Adam', 0.001, 'StepLR')","(64, 'Adadelta', 0.001, 'StepLR')","(128, 'Adadelta', 0.01, 'StepLR')","(64, 'Adadelta', 0.01, 'StepLR')","(128, 'RMSprop', 0.001, 'CyclicLR')","(64, 'AdamW', 0.01, 'StepLR')","(128, 'AdamW', 0.01, 'StepLR')","(128, 'AdamW', 0.01, 'StepLR')","(64, 'Adam', 0.005, 'CyclicLR')","(64, 'AdamW', 0.01, 'ExponentialLR')","(64, 'Adam', 0.005, 'StepLR')","(64, 'Adam', 0.002, 'StepLR')","(64, 'AdamW', 0.001, 'StepLR')"
fitness,0.4087182692232585,0.5092595590863909,0.5666553192138671,0.40867124344053707,0.4089000325316474,0.4113612849031175,0.6829873897007533,0.5552727704729352,0.5633855094909668,0.4926157212257385,0.4828961846487862,0.4774472013201032,0.4774472013201032,0.4173619879313877,0.41338023644401917,0.4092311832904815,0.40883205049378524,0.4084655958697909
