0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(128, 'RMSprop', 0.001, 'ExponentialLR')","(64, 'Adam', 0.005, 'StepLR')","(128, 'Adadelta', 0.005, 'CyclicLR')","(128, 'Adadelta', 0.001, 'ExponentialLR')","(64, 'RMSprop', 0.002, 'ExponentialLR')","(64, 'AdamW', 0.01, 'StepLR')","(128, 'AdamW', 0.01, 'StepLR')","(128, 'Adadelta', 0.005, 'StepLR')","(128, 'RMSprop', 0.002, 'ExponentialLR')","(64, 'RMSprop', 0.01, 'ExponentialLR')","(64, 'AdamW', 0.01, 'ExponentialLR')","(64, 'RMSprop', 0.005, 'CyclicLR')","(128, 'RMSprop', 0.001, 'CyclicLR')","(128, 'AdamW', 0.01, 'StepLR')","(64, 'Adam', 0.002, 'StepLR')","(64, 'RMSprop', 0.005, 'CyclicLR')","(64, 'Adam', 0.005, 'CyclicLR')","(64, 'AdamW', 0.001, 'StepLR')"
fitness,0.6408331004551479,0.4092311832904815,0.5340995216369628,0.6071857212611607,0.7295651235580445,0.4828961846487862,0.4774472013201032,0.5650294380187988,0.8155411818368095,0.8127614430018834,0.41338023644401917,0.603940308707101,0.4926157212257385,0.4774472013201032,0.40883205049378524,0.603940308707101,0.4173619879313877,0.4084655958697909
