0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(128, 'Adadelta', 0.002, 'ExponentialLR')","(64, 'AdamW', 0.005, 'CyclicLR')","(64, 'Adadelta', 0.005, 'CyclicLR')","(64, 'Adam', 0.002, 'CyclicLR')","(128, 'RMSprop', 0.01, 'CyclicLR')","(64, 'RMSprop', 0.01, 'CyclicLR')","(64, 'AdamW', 0.002, 'ExponentialLR')","(128, 'RMSprop', 0.01, 'StepLR')","(128, 'AdamW', 0.005, 'CyclicLR')","(128, 'Adam', 0.001, 'CyclicLR')","(128, 'Adam', 0.002, 'StepLR')","(128, 'AdamW', 0.001, 'StepLR')","(64, 'AdamW', 0.005, 'ExponentialLR')","(128, 'Adam', 0.001, 'StepLR')","(64, 'AdamW', 0.001, 'StepLR')","(64, 'AdamW', 0.005, 'StepLR')","(64, 'AdamW', 0.001, 'ExponentialLR')","(64, 'AdamW', 0.002, 'StepLR')"
fitness,0.6855746470860072,0.41837552164849784,0.5412097287859235,0.4097653182461148,0.815541186559768,0.8127614430018834,0.40841440961474473,0.8155411854244414,0.4826296468462263,0.40882254315557937,0.4087899272895993,0.4087182692232585,0.40871186203048343,0.40867124344053707,0.4084655958697909,0.40802126413299916,0.407916915439424,0.40782290959358203
