,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,ElectronRecoSFUp,ElectronRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p8,3776.5882801337416,81.55751754256289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1741.7410954985553,6512.268892286205,501.5901310921335
ptCorr_10to15_abseta_0p8to1p479,2030.4086436413988,54.98897021436672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.747555229583,3356.9929281327145,245.13438249918414
ptCorr_10to15_abseta_1p479to2p5,2245.6571884243626,59.69214861804642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.5488178868565,3767.426175715525,229.12945332682278
ptCorr_15to20_abseta_0p0to0p8,2171.0205222798695,57.550506405920615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.4128450421053,3482.0045047095027,282.0874873439035
ptCorr_15to20_abseta_0p8to1p479,1486.123538462397,45.690349309708544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.7877815132078,2381.8512163443565,185.86480389118324
ptCorr_15to20_abseta_1p479to2p5,2386.273237554381,57.065811459058516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.9291118940478,3842.4592493990986,197.44245271329294
ptCorr_20to25_abseta_0p0to0p8,7719.90134840861,111.81660527638738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3634.180403683259,11744.24124294645,901.1519187591872
ptCorr_20to25_abseta_0p8to1p479,5499.192873757802,92.79002274631642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2525.165331916577,8412.151846308072,647.0888866134114
ptCorr_20to25_abseta_1p479to2p5,10948.63764264861,128.717043226466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5265.06259357043,16320.445260208557,749.810055533731
ptCorr_25to35_abseta_0p0to0p8,8877.364552415944,121.75627695770342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4631.737445010529,12099.906833856345,937.3183251437151
ptCorr_25to35_abseta_0p8to1p479,7137.6164198304905,108.89032951548212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3699.031299908575,9566.722968195103,658.7136151824247
ptCorr_25to35_abseta_1p479to2p5,17078.921644109243,160.57391596376704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9129.618431011488,22807.62214634464,1022.1381865638422
ptCorr_35to50_abseta_0p0to0p8,4785.280125762815,89.92324209117638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3245.1003738012955,5651.909946802428,407.99825311342363
ptCorr_35to50_abseta_0p8to1p479,4083.474058015064,77.8238837247593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2832.17314735772,4725.211714149538,303.3380337038559
ptCorr_35to50_abseta_1p479to2p5,11574.25536310762,133.7735415616934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8009.42546787049,13495.884593484487,634.5374662614768
ptCorr_50to100_abseta_0p0to0p8,2387.6017748940476,63.289984658481806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2249.4565114915154,2755.9771576604808,206.489409201344
ptCorr_50to100_abseta_0p8to1p479,2151.8695949403877,61.085023023681416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.0651517236893,2443.594438970413,177.8545521705268
ptCorr_50to100_abseta_1p479to2p5,7627.401017948774,112.14110251328623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7165.239275690195,8747.120819582955,468.37065930101505
