,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,ElectronRecoSFUp,ElectronRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p8,590.7950076085565,5.7159345285722285,594.959253940763,590.7462766582161,590.8241421277726,624.5817394452046,590.7950076085565,590.3082509225876,590.6273328005211,598.7027873797916,582.4870859204502,590.794120862214,590.7950076085565,590.8640883973172,591.040146397957,590.7950076085565,590.7950076085565,503.0383649463797,643.2503510770174,367.54479342308787
ptCorr_10to15_abseta_0p8to1p479,352.2033258923512,4.25158377784853,355.3296623676178,352.1737056956947,352.22123907295133,367.59045249652996,352.2033258923512,351.98938159427496,352.5257888584164,356.16762543041733,347.5202699670175,352.07326611440516,352.2033258923512,351.9287995811294,352.37568198122915,352.2033258923512,352.2033258923512,299.1800712124831,383.3897473958456,222.28562720156384
ptCorr_10to15_abseta_1p479to2p5,309.9893474601424,3.88281857158877,314.0420307919397,309.96445147842275,310.0040045316807,315.59634374060187,309.9893474601424,309.8142172225134,310.49486999174627,313.74462733575115,306.53508800780946,309.9464060015577,309.9893474601424,309.38985977041307,310.6185754694044,309.9893474601424,309.9893474601424,266.548146158131,335.5895502106357,200.4141366125477
ptCorr_15to20_abseta_0p0to0p8,591.5072314597097,5.719911242941538,593.920016449429,591.4543712591866,591.5392994581791,625.3346943722078,591.5072314597097,590.9181573614227,592.0369703623385,599.2450326783782,583.3976831554477,591.4660487081945,591.5072314597097,591.1525285603678,591.680537751773,591.5072314597097,591.5072314597097,499.9472307982845,644.2602198787826,402.5373175671921
ptCorr_15to20_abseta_0p8to1p479,363.11167882026825,4.354510722989839,365.4065248098565,363.0817457509112,363.12959609661675,378.8197531159615,363.11167882026825,362.2971667639968,363.536674567391,368.25575061065126,357.7331901441597,363.0593845016949,363.11167882026825,363.0488558526845,363.24540911694334,363.11167882026825,363.11167882026825,307.8399113985136,398.0244813803112,247.9076831885394
ptCorr_15to20_abseta_1p479to2p5,348.3095776466649,4.132397549729046,353.0356420811099,348.27914969385154,348.3281740073136,354.50980432249975,348.3095776466649,347.79535155661216,348.70480375763356,351.8641412162097,342.8225435401054,348.35312077465727,348.3095776466649,347.9385441390459,348.7877930235211,348.3095776466649,348.3095776466649,293.9957551319888,382.10865450365407,239.12915901423156
ptCorr_20to25_abseta_0p0to0p8,558.3520284187654,5.440551033252671,558.5552200666584,558.3029794801645,558.3815470400809,560.4759204915775,558.3520284187654,558.0831171788699,558.9522982963273,566.2566646567913,549.9672309229438,558.2708193213366,558.3520284187654,558.1449577774619,559.5078286468083,558.3520284187654,558.3520284187654,471.2683622547817,611.7162207354623,394.836918419762
ptCorr_20to25_abseta_0p8to1p479,369.5171441695889,4.376632770600363,371.2713858398514,369.4852467032126,369.53560931873824,370.7698310765175,369.5171441695889,369.23778925775787,370.3280483414692,374.5649713058056,363.59971360508507,369.4765593939251,369.5171441695889,369.3046801085883,370.0517758316527,369.5171441695889,369.5171441695889,309.74624641926573,405.1994310074922,256.9037668079206
ptCorr_20to25_abseta_1p479to2p5,354.3893907968325,4.2666025852504195,356.6401079621804,354.3589604844666,354.40764842538823,355.6383601232672,354.3893907968325,354.4816603195358,354.2719375040485,358.5864826449718,348.7449897816985,354.4386309771233,354.3893907968325,353.5146457440302,355.13807033870586,354.3893907968325,354.3893907968325,295.4132532021747,386.0856414829216,248.62440482995635
ptCorr_25to35_abseta_0p0to0p8,1179.1374628664603,7.850628977692782,1180.0003743672823,1179.0344796121376,1179.1980656242742,1183.6226685985032,1179.1374628664603,1178.1824875727605,1180.0887553570772,1194.8925624873102,1161.4774267513517,1179.154329068403,1179.1374628664603,1178.0566379922714,1179.7522422400132,1179.1374628664603,1179.1374628664603,991.185339981363,1283.2752836419686,855.0199299138304
