0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(128, 'Adadelta', 0.005, 'ExponentialLR')","(128, 'Adam', 0.001, 'CyclicLR')","(128, 'Adam', 0.005, 'CyclicLR')","(64, 'Adam', 0.002, 'CyclicLR')","(64, 'Adadelta', 0.001, 'StepLR')","(64, 'Adam', 0.005, 'StepLR')","(128, 'Adam', 0.005, 'StepLR')","(64, 'Adam', 0.001, 'ExponentialLR')","(128, 'Adam', 0.001, 'ExponentialLR')","(64, 'Adam', 0.005, 'CyclicLR')","(128, 'AdamW', 0.01, 'ExponentialLR')","(128, 'AdamW', 0.001, 'ExponentialLR')","(128, 'AdamW', 0.002, 'StepLR')","(64, 'AdamW', 0.002, 'CyclicLR')","(64, 'AdamW', 0.001, 'CyclicLR')","(64, 'Adam', 0.001, 'CyclicLR')","(128, 'Adam', 0.002, 'CyclicLR')","(64, 'Adam', 0.002, 'StepLR')"
fitness,0.7016090454374041,0.5397227483363378,0.5465851361297427,0.5432747685568673,0.7150468368530273,0.5434599505833216,0.5429386536393848,0.5424616956483751,0.5437715984639668,0.5453200776236398,0.5450750847089858,0.5449309195904505,0.5442589523678734,0.5439373614106859,0.5431641324588231,0.5421203127702078,0.5404297943115234,0.5387831593922205
