0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(128, 'RMSprop', 0.005, 'ExponentialLR')","(128, 'Adam', 0.002, 'ExponentialLR')","(64, 'RMSprop', 0.001, 'StepLR')","(128, 'Adam', 0.005, 'ExponentialLR')","(64, 'Adam', 0.01, 'StepLR')","(64, 'AdamW', 0.002, 'StepLR')","(128, 'Adadelta', 0.001, 'CyclicLR')","(128, 'RMSprop', 0.001, 'StepLR')","(64, 'Adam', 0.001, 'StepLR')","(128, 'AdamW', 0.001, 'CyclicLR')","(128, 'Adam', 0.005, 'StepLR')","(64, 'Adam', 0.001, 'ExponentialLR')","(64, 'Adam', 0.001, 'CyclicLR')","(128, 'AdamW', 0.005, 'ExponentialLR')","(64, 'AdamW', 0.002, 'ExponentialLR')","(128, 'Adam', 0.002, 'CyclicLR')","(128, 'Adam', 0.001, 'CyclicLR')","(64, 'Adam', 0.002, 'StepLR')"
fitness,0.8127614430018834,0.5467468018304734,0.5517551307224091,0.5429221059481304,0.5448512197222029,0.5393960735003154,0.6973158440135774,0.7289910177503314,0.5417014922414506,0.5430638117109026,0.5429386536393848,0.5424616956483751,0.5421203127702078,0.5418200069609144,0.5417907880828494,0.5404297943115234,0.5397227483363378,0.5387831593922205
