0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(64, 'RMSprop', 0.001, 'CyclicLR')","(64, 'AdamW', 0.002, 'ExponentialLR')","(64, 'Adadelta', 0.005, 'CyclicLR')","(128, 'AdamW', 0.001, 'CyclicLR')","(64, 'Adam', 0.005, 'ExponentialLR')","(128, 'AdamW', 0.005, 'ExponentialLR')","(64, 'RMSprop', 0.005, 'ExponentialLR')","(128, 'Adam', 0.001, 'StepLR')","(128, 'AdamW', 0.01, 'CyclicLR')","(64, 'Adam', 0.005, 'StepLR')","(64, 'Adam', 0.002, 'CyclicLR')","(64, 'AdamW', 0.001, 'CyclicLR')","(128, 'Adam', 0.005, 'StepLR')","(64, 'Adam', 0.001, 'ExponentialLR')","(64, 'Adam', 0.001, 'CyclicLR')","(128, 'Adam', 0.002, 'CyclicLR')","(128, 'Adam', 0.001, 'CyclicLR')","(64, 'Adam', 0.002, 'StepLR')"
fitness,0.5466259275163923,0.5417907880828494,0.6931508315404256,0.5430638117109026,0.5437184423492069,0.5418200069609144,0.8155411872636705,0.5447934462456476,0.5680045401482355,0.5434599505833216,0.5432747685568673,0.5431641324588231,0.5429386536393848,0.5424616956483751,0.5421203127702078,0.5404297943115234,0.5397227483363378,0.5387831593922205
